query_id	subject_id	perc_identity	num_ident_matches	alig_length	mismatches	gap_openings	n_gaps	pos_match	ppos	q_start	q_end	q_len	qcov	qcovhsp	s_start	s_end	s_len	evalue	bit_score	score_raw
Cast2/4_inter	LG3_RagTag	95.251	1063	1116	48	4	5	1063	95.25	1	1113	1113	100	100	41891973	41893086	41924858	0	1761	1952
Cast2/4_inter	LG3_RagTag	95.018	1068	1124	43	6	13	1068	95.02	1	1113	1113	100	100	1844126	1843005	41924858	0	1760	1951
Cast2/4_inter	LG3_RagTag	95.336	1063	1115	46	5	6	1063	95.34	3	1113	1113	100	99	41580557	41581669	41924858	0	1760	1951
Cast2/4_inter	LG3_RagTag	95.255	1064	1117	47	5	6	1064	95.26	1	1113	1113	100	100	41885601	41886715	41924858	0	1759	1950
Cast2/4_inter	LG3_RagTag	95.349	1066	1118	44	7	8	1066	95.35	1	1113	1113	100	100	1849187	1848073	41924858	0	1758	1949
Cast2/4_inter	LG3_RagTag	95.332	1062	1114	47	5	5	1062	95.33	3	1113	1113	100	99	41576909	41578020	41924858	0	1757	1948
Cast2/4_inter	LG3_RagTag	95.255	1064	1117	45	6	8	1064	95.26	1	1113	1113	100	100	6589	5477	41924858	0	1756	1947
Cast2/4_inter	LG3_RagTag	95.264	1066	1119	44	7	9	1066	95.26	1	1113	1113	100	100	16788	15673	41924858	0	1756	1947
Cast2/4_inter	LG3_RagTag	95.174	1065	1119	45	6	9	1065	95.17	1	1113	1113	100	100	18064	16949	41924858	0	1756	1947
Cast2/4_inter	LG3_RagTag	95.264	1066	1119	44	7	9	1066	95.26	1	1113	1113	100	100	1842854	1841739	41924858	0	1756	1947
Cast2/4_inter	LG3_RagTag	95.345	1065	1117	44	7	8	1065	95.34	1	1113	1113	100	100	41570717	41571829	41924858	0	1756	1947
Cast2/4_inter	LG3_RagTag	95.336	1063	1115	45	6	7	1063	95.34	1	1113	1113	100	100	41575807	41576916	41924858	0	1756	1947
Cast2/4_inter	LG3_RagTag	95.259	1065	1118	44	7	9	1065	95.26	1	1113	1113	100	100	12962	11849	41924858	0	1755	1945
Cast2/4_inter	LG3_RagTag	95.166	1063	1117	48	5	6	1063	95.17	1	1113	1113	100	100	41893247	41894361	41924858	0	1755	1945
Cast2/4_inter	LG3_RagTag	95.166	1063	1117	48	5	6	1063	95.17	1	1113	1113	100	100	41895796	41896910	41924858	0	1755	1945
Cast2/4_inter	LG3_RagTag	95.166	1063	1117	48	5	6	1063	95.17	1	1113	1113	100	100	41897071	41898185	41924858	0	1755	1945
Cast2/4_inter	LG3_RagTag	95.166	1063	1117	48	5	6	1063	95.17	1	1113	1113	100	100	41898346	41899460	41924858	0	1755	1945
Cast2/4_inter	LG3_RagTag	95.166	1063	1117	48	5	6	1063	95.17	1	1113	1113	100	100	41899621	41900735	41924858	0	1755	1945
Cast2/4_inter	LG3_RagTag	95.166	1063	1117	48	5	6	1063	95.17	1	1113	1113	100	100	41900896	41902010	41924858	0	1755	1945
Cast2/4_inter	LG3_RagTag	95.166	1063	1117	48	5	6	1063	95.17	1	1113	1113	100	100	41904719	41905833	41924858	0	1755	1945
Cast2/4_inter	LG3_RagTag	95.166	1063	1117	48	5	6	1063	95.17	1	1113	1113	100	100	41907268	41908382	41924858	0	1755	1945
Cast2/4_inter	LG3_RagTag	95.17	1064	1118	47	6	7	1064	95.17	1	1113	1113	100	100	4778363	4777248	41924858	0	1753	1943
Cast2/4_inter	LG3_RagTag	95.247	1062	1115	45	6	8	1062	95.25	1	1113	1113	100	100	41566903	41568011	41924858	0	1753	1943
Cast2/4_inter	LG3_RagTag	95.081	1063	1118	48	5	7	1063	95.08	1	1113	1113	100	100	41913638	41914753	41924858	0	1753	1943
Cast2/4_inter	LG3_RagTag	95.174	1065	1119	45	7	9	1065	95.17	1	1113	1113	100	100	9139	8024	41924858	0	1752	1942
Cast2/4_inter	LG3_RagTag	95.17	1064	1118	45	7	9	1064	95.17	1	1113	1113	100	100	2765	1652	41924858	0	1750	1940
Cast2/4_inter	LG3_RagTag	95.076	1062	1117	49	5	6	1062	95.08	1	1113	1113	100	100	41884326	41885440	41924858	0	1750	1940
Cast2/4_inter	LG3_RagTag	95.251	1063	1116	46	7	7	1063	95.25	1	1113	1113	100	100	41573263	41574374	41924858	0	1749	1939
Cast2/4_inter	LG3_RagTag	95.085	1064	1119	45	7	10	1064	95.08	1	1113	1113	100	100	11688	10574	41924858	0	1748	1938
Cast2/4_inter	LG3_RagTag	95.085	1064	1119	45	7	10	1064	95.08	1	1113	1113	100	100	14237	13123	41924858	0	1748	1938
Cast2/4_inter	LG3_RagTag	95.255	1064	1117	44	8	9	1064	95.26	1	1113	1113	100	100	41626315	41627426	41924858	0	1748	1938
Cast2/4_inter	LG3_RagTag	95.076	1062	1117	48	6	7	1062	95.08	1	1113	1113	100	100	41581830	41582943	41924858	0	1746	1936
Cast2/4_inter	LG3_RagTag	95.076	1062	1117	48	6	7	1062	95.08	1	1113	1113	100	100	41888150	41889263	41924858	0	1746	1936
Cast2/4_inter	LG3_RagTag	95.076	1062	1117	48	6	7	1062	95.08	1	1113	1113	100	100	41889424	41890537	41924858	0	1746	1936
Cast2/4_inter	LG3_RagTag	95.076	1062	1117	48	6	7	1062	95.08	1	1113	1113	100	100	41894522	41895635	41924858	0	1746	1936
Cast2/4_inter	LG3_RagTag	95.076	1062	1117	48	6	7	1062	95.08	1	1113	1113	100	100	41902171	41903284	41924858	0	1746	1936
Cast2/4_inter	LG3_RagTag	95.076	1062	1117	48	6	7	1062	95.08	1	1113	1113	100	100	41903445	41904558	41924858	0	1746	1936
Cast2/4_inter	LG3_RagTag	95.076	1062	1117	48	6	7	1062	95.08	1	1113	1113	100	100	41905994	41907107	41924858	0	1746	1936
Cast2/4_inter	LG3_RagTag	95.076	1062	1117	48	6	7	1062	95.08	1	1113	1113	100	100	41914914	41916027	41924858	0	1746	1936
Cast2/4_inter	LG3_RagTag	94.897	1060	1117	51	4	6	1060	94.9	1	1113	1113	100	100	31045	29931	41924858	0	1746	1935
Cast2/4_inter	LG3_RagTag	95.081	1063	1118	46	7	9	1063	95.08	1	1113	1113	100	100	1845390	1844277	41924858	0	1746	1935
Cast2/4_inter	LG3_RagTag	95.166	1063	1117	43	8	11	1063	95.17	1	1113	1113	100	100	40713213	40714322	41924858	0	1746	1935
Cast2/4_inter	LG3_RagTag	94.987	1061	1117	50	5	6	1061	94.99	1	1113	1113	100	100	40719572	40720686	41924858	0	1746	1935
Cast2/4_inter	LG3_RagTag	95.072	1061	1116	48	6	7	1061	95.07	1	1113	1113	100	100	41578181	41579292	41924858	0	1745	1934
Cast2/4_inter	LG3_RagTag	95.072	1061	1116	48	6	7	1061	95.07	1	1113	1113	100	100	41911093	41912204	41924858	0	1745	1934
Cast2/4_inter	LG3_RagTag	95.085	1064	1119	45	8	10	1064	95.08	1	1113	1113	100	100	4040	2926	41924858	0	1744	1933
Cast2/4_inter	LG3_RagTag	94.911	1063	1120	45	7	12	1063	94.91	1	1113	1113	100	100	10414	9300	41924858	0	1743	1932
Cast2/4_inter	LG3_RagTag	94.987	1061	1117	49	6	7	1061	94.99	1	1113	1113	100	100	41883052	41884165	41924858	0	1742	1931
Cast2/4_inter	LG3_RagTag	95.081	1063	1118	46	8	9	1063	95.08	1	1113	1113	100	100	4774024	4772911	41924858	0	1741	1930
Cast2/4_inter	LG3_RagTag	94.991	1062	1118	48	7	8	1062	94.99	1	1113	1113	100	100	1852982	1851868	41924858	0	1740	1929
Cast2/4_inter	LG3_RagTag	95.072	1061	1116	48	7	7	1061	95.07	1	1113	1113	100	100	41627587	41628698	41924858	0	1740	1929
Cast2/4_inter	LG3_RagTag	94.991	1062	1118	48	7	8	1062	94.99	1	1113	1113	100	100	41890698	41891812	41924858	0	1740	1929
Cast2/4_inter	LG3_RagTag	94.982	1060	1116	49	6	7	1060	94.98	1	1113	1113	100	100	41908543	41909654	41924858	0	1740	1929
Cast2/4_inter	LG3_RagTag	94.906	1062	1119	47	7	10	1062	94.91	1	1113	1113	100	100	1851717	1850603	41924858	0	1739	1928
Cast2/4_inter	LG3_RagTag	94.987	1061	1117	48	7	8	1061	94.99	1	1113	1113	100	100	41912365	41913477	41924858	0	1738	1927
Cast2/4_inter	LG3_RagTag	94.808	1059	1117	51	5	7	1059	94.81	1	1113	1113	100	100	33596	32483	41924858	0	1737	1926
Cast2/4_inter	LG3_RagTag	94.897	1060	1117	50	6	7	1060	94.9	1	1113	1113	100	100	41886876	41887989	41924858	0	1737	1926
Cast2/4_inter	LG3_RagTag	94.902	1061	1118	48	7	9	1061	94.9	1	1113	1113	100	100	41916188	41917301	41924858	0	1737	1925
Cast2/4_inter	LG3_RagTag	94.892	1059	1116	50	6	7	1059	94.89	1	1113	1113	100	100	40714483	40715594	41924858	0	1736	1924
Cast2/4_inter	LG3_RagTag	95.067	1060	1115	46	8	9	1060	95.07	1	1113	1113	100	100	41630131	41631238	41924858	0	1736	1924
Cast2/4_inter	LG3_RagTag	94.987	1061	1117	47	8	9	1061	94.99	1	1113	1113	100	100	1854244	1853133	41924858	0	1735	1923
Cast2/4_inter	LG3_RagTag	94.978	1059	1115	48	7	8	1059	94.98	1	1113	1113	100	100	40722107	40723215	41924858	0	1735	1923
Cast2/4_inter	LG3_RagTag	94.987	1061	1117	47	8	9	1061	94.99	1	1113	1113	100	100	41569445	41570556	41924858	0	1735	1923
Cast2/4_inter	LG3_RagTag	94.897	1060	1117	48	7	9	1060	94.9	1	1113	1113	100	100	41579453	41580564	41924858	0	1735	1923
Cast2/4_inter	LG3_RagTag	94.897	1060	1117	48	7	9	1060	94.9	1	1113	1113	100	100	41583104	41584215	41924858	0	1735	1923
Cast2/4_inter	LG3_RagTag	94.906	1062	1119	47	8	10	1062	94.91	1	1113	1113	100	100	41625040	41626154	41924858	0	1735	1923
Cast2/4_inter	LG3_RagTag	94.897	1060	1117	48	7	9	1060	94.9	1	1113	1113	100	100	41628859	41629970	41924858	0	1735	1923
Cast2/4_inter	LG3_RagTag	94.897	1060	1117	49	7	8	1060	94.9	1	1113	1113	100	100	41568172	41569284	41924858	0	1734	1922
Cast2/4_inter	LG3_RagTag	94.803	1058	1116	50	6	8	1058	94.8	1	1113	1113	100	100	40715755	40716865	41924858	0	1732	1920
Cast2/4_inter	LG3_RagTag	94.699	1054	1113	56	3	3	1054	94.7	3	1113	1113	100	99	489424	488313	41924858	0	1731	1919
Cast2/4_inter	LG3_RagTag	94.558	1060	1121	50	6	11	1060	94.56	1	1113	1113	100	100	41909815	41910932	41924858	0	1730	1918
Cast2/4_inter	LG3_RagTag	94.704	1055	1114	55	4	4	1055	94.7	3	1113	1113	100	99	486879	485767	41924858	0	1729	1917
Cast2/4_inter	LG3_RagTag	94.704	1055	1114	55	4	4	1055	94.7	3	1113	1113	100	99	491971	490859	41924858	0	1729	1917
Cast2/4_inter	LG3_RagTag	94.704	1055	1114	55	4	4	1055	94.7	3	1113	1113	100	99	493245	492133	41924858	0	1729	1917
Cast2/4_inter	LG3_RagTag	94.704	1055	1114	55	4	4	1055	94.7	3	1113	1113	100	99	494519	493407	41924858	0	1729	1917
Cast2/4_inter	LG3_RagTag	94.718	1058	1117	52	6	7	1058	94.72	1	1113	1113	100	100	40717026	40718139	41924858	0	1728	1916
Cast2/4_inter	LG3_RagTag	94.643	1060	1120	50	7	10	1060	94.64	1	1113	1113	100	100	32322	31206	41924858	0	1728	1915
Cast2/4_inter	LG3_RagTag	94.619	1055	1115	55	4	5	1055	94.62	3	1113	1113	100	99	499613	498500	41924858	0	1728	1915
Cast2/4_inter	LG3_RagTag	94.614	1054	1114	56	4	4	1054	94.61	3	1113	1113	100	99	500887	499775	41924858	0	1725	1912
Cast2/4_inter	LG3_RagTag	94.803	1058	1116	49	8	9	1058	94.8	2	1113	1113	100	99	1855505	1854395	41924858	0	1724	1911
Cast2/4_inter	LG3_RagTag	94.529	1054	1115	56	4	5	1054	94.53	3	1113	1113	100	99	477968	476855	41924858	0	1723	1910
Cast2/4_inter	LG3_RagTag	94.614	1054	1114	55	5	5	1054	94.61	3	1113	1113	100	99	470327	469216	41924858	0	1721	1908
Cast2/4_inter	LG3_RagTag	94.614	1054	1114	55	5	5	1054	94.61	3	1113	1113	100	99	474147	473036	41924858	0	1721	1908
Cast2/4_inter	LG3_RagTag	94.614	1054	1114	55	5	5	1054	94.61	3	1113	1113	100	99	476693	475582	41924858	0	1721	1908
Cast2/4_inter	LG3_RagTag	94.614	1054	1114	55	5	5	1054	94.61	3	1113	1113	100	99	483060	481949	41924858	0	1721	1908
Cast2/4_inter	LG3_RagTag	94.614	1054	1114	55	5	5	1054	94.61	3	1113	1113	100	99	488152	487041	41924858	0	1721	1908
Cast2/4_inter	LG3_RagTag	94.614	1054	1114	55	5	5	1054	94.61	3	1113	1113	100	99	490697	489586	41924858	0	1721	1908
Cast2/4_inter	LG3_RagTag	94.614	1054	1114	55	5	5	1054	94.61	3	1113	1113	100	99	502160	501049	41924858	0	1721	1908
Cast2/4_inter	LG3_RagTag	94.628	1057	1117	51	7	9	1057	94.63	1	1113	1113	100	100	40718300	40719411	41924858	0	1721	1908
Cast2/4_inter	LG3_RagTag	94.718	1058	1117	50	8	9	1058	94.72	1	1113	1113	100	100	41574535	41575646	41924858	0	1721	1908
Cast2/4_inter	LG3_RagTag	94.529	1054	1115	55	5	6	1054	94.53	3	1113	1113	100	99	472874	471762	41924858	0	1719	1906
Cast2/4_inter	LG3_RagTag	94.529	1054	1115	55	5	6	1054	94.53	3	1113	1113	100	99	480515	479403	41924858	0	1719	1906
Cast2/4_inter	LG3_RagTag	94.529	1054	1115	55	5	6	1054	94.53	3	1113	1113	100	99	503434	502322	41924858	0	1719	1906
Cast2/4_inter	LG3_RagTag	94.723	1059	1118	49	9	10	1059	94.72	1	1113	1113	100	100	41571990	41573102	41924858	0	1719	1906
Cast2/4_inter	LG3_RagTag	94.524	1053	1114	56	5	5	1053	94.52	3	1113	1113	100	99	475420	474309	41924858	0	1717	1903
Cast2/4_inter	LG3_RagTag	94.444	1054	1116	56	5	6	1054	94.44	3	1113	1113	100	99	504710	503596	41924858	0	1717	1903
Cast2/4_inter	LG3_RagTag	94.434	1052	1114	47	6	15	1052	94.43	1	1113	1113	100	100	40720847	40721946	41924858	0	1717	1903
Cast2/4_inter	LG3_RagTag	94.619	1055	1115	52	7	8	1055	94.62	1	1113	1113	100	100	41584376	41585484	41924858	0	1717	1903
Cast2/4_inter	LG3_RagTag	94.37	1056	1119	54	6	9	1056	94.37	1	1113	1113	100	100	34872	33757	41924858	0	1716	1902
Cast2/4_inter	LG3_RagTag	94.529	1054	1115	55	6	6	1054	94.53	3	1113	1113	100	99	485605	484493	41924858	0	1715	1901
Cast2/4_inter	LG3_RagTag	94.439	1053	1115	56	5	6	1053	94.44	3	1113	1113	100	99	495793	494681	41924858	0	1715	1901
Cast2/4_inter	LG3_RagTag	94.524	1053	1114	55	6	6	1053	94.52	3	1113	1113	100	99	497065	495955	41924858	0	1713	1899
Cast2/4_inter	LG3_RagTag	94.434	1052	1114	57	5	5	1052	94.43	3	1113	1113	100	99	471600	470489	41924858	0	1712	1898
Cast2/4_inter	LG3_RagTag	94.439	1053	1115	55	6	7	1053	94.44	3	1113	1113	100	99	479241	478130	41924858	0	1711	1897
Cast2/4_inter	LG3_RagTag	94.439	1053	1115	55	6	7	1053	94.44	3	1113	1113	100	99	498338	497227	41924858	0	1711	1897
Cast2/4_inter	LG3_RagTag	94.35	1052	1115	57	5	6	1052	94.35	3	1113	1113	100	99	505984	504872	41924858	0	1710	1896
Cast2/4_inter	LG3_RagTag	94.709	1056	1115	48	10	11	1056	94.71	1	1113	1113	100	100	41632502	41633607	41924858	0	1710	1896
Cast2/4_inter	LG3_RagTag	94.434	1052	1114	56	6	6	1052	94.43	3	1113	1113	100	99	481787	480677	41924858	0	1709	1894
Cast2/4_inter	LG3_RagTag	94.355	1053	1116	56	6	7	1053	94.35	3	1113	1113	100	99	38263820	38264933	41924858	0	1709	1894
Cast2/4_inter	LG3_RagTag	94.434	1052	1114	55	7	7	1052	94.43	3	1113	1113	100	99	484331	483222	41924858	0	1705	1890
Cast2/4_inter	LG3_RagTag	94.365	1055	1118	48	13	15	1055	94.36	1	1113	1113	100	100	41623772	41624879	41924858	0	1688	1871
Cast2/4_inter	LG3_RagTag	93.772	1054	1124	54	11	16	1054	93.77	1	1113	1113	100	100	41918747	41919865	41924858	0	1677	1859
Cast2/4_inter	LG3_RagTag	93.806	1045	1114	60	7	9	1045	93.81	3	1113	1113	100	99	41565635	41566742	41924858	0	1675	1857
Cast2/4_inter	LG3_RagTag	93.923	1051	1119	52	13	16	1051	93.92	3	1113	1113	100	99	41631231	41632341	41924858	0	1668	1849
Cast2/4_inter	LG3_RagTag	92.895	1046	1126	61	6	19	1046	92.9	3	1113	1113	100	99	40466750	40467871	41924858	0	1661	1841
Cast2/4_inter	LG3_RagTag	93.666	1050	1121	56	13	15	1050	93.67	1	1113	1113	100	100	41638719	41639832	41924858	0	1657	1837
Cast2/4_inter	LG3_RagTag	93.589	1051	1123	49	16	23	1051	93.59	1	1111	1113	100	99	41622499	41623610	41924858	0	1650	1829
Cast2/4_inter	LG3_RagTag	92.451	1041	1126	67	5	18	1041	92.45	3	1113	1113	100	99	40496815	40497937	41924858	0	1642	1820
Cast2/4_inter	LG3_RagTag	92.287	1041	1128	66	7	21	1041	92.29	3	1113	1113	100	99	40468034	40469157	41924858	0	1630	1807
Cast2/4_inter	LG3_RagTag	92.908	1035	1114	71	8	8	1035	92.91	2	1113	1113	100	99	36140	35033	41924858	0	1625	1801
Cast2/4_inter	LG3_RagTag	92.185	1038	1126	69	6	19	1038	92.18	3	1113	1113	100	99	38262536	38263657	41924858	0	1625	1801
Cast2/4_inter	LG3_RagTag	92.825	1035	1115	72	8	8	1035	92.83	2	1112	1113	100	99	41223478	41224588	41924858	0	1622	1798
Cast2/4_inter	LG3_RagTag	92.377	1030	1115	70	6	15	1030	92.38	2	1113	1113	100	99	1132886	1131784	41924858	0	1615	1790
Cast2/4_inter	LG3_RagTag	92.377	1030	1115	70	6	15	1030	92.38	2	1113	1113	100	99	1136676	1135574	41924858	0	1615	1790
Cast2/4_inter	LG3_RagTag	92.28	1028	1114	71	6	15	1028	92.28	2	1113	1113	100	99	892698	891598	41924858	0	1608	1783
Cast2/4_inter	LG3_RagTag	92.129	1030	1118	76	5	12	1030	92.13	2	1113	1113	100	99	1275736	1274625	41924858	0	1608	1783
Cast2/4_inter	LG3_RagTag	92.674	1050	1133	52	20	31	1050	92.67	1	1113	1113	100	100	41637437	41638558	41924858	0	1608	1782
Cast2/4_inter	LG3_RagTag	95.531	962	1007	41	3	4	962	95.53	1	1005	1113	100	90	29770	28766	41924858	0	1604	1778
Cast2/4_inter	LG3_RagTag	92.204	1029	1116	71	7	16	1029	92.2	2	1113	1113	100	99	902766	901663	41924858	0	1604	1778
Cast2/4_inter	LG3_RagTag	91.829	1034	1126	71	7	21	1034	91.83	3	1113	1113	100	99	40491163	40492282	41924858	0	1604	1778
Cast2/4_inter	LG3_RagTag	92.108	1027	1115	72	7	16	1027	92.11	2	1113	1113	100	99	895226	894125	41924858	0	1598	1771
Cast2/4_inter	LG3_RagTag	92.108	1027	1115	72	7	16	1027	92.11	2	1113	1113	100	99	1135412	1134311	41924858	0	1598	1771
Cast2/4_inter	LG3_RagTag	92.24	1046	1134	63	17	25	1046	92.24	1	1113	1113	100	100	21897	20768	41924858	0	1595	1768
Cast2/4_inter	LG3_RagTag	92.018	1026	1115	73	7	16	1026	92.02	2	1113	1113	100	99	888910	887809	41924858	0	1593	1766
Cast2/4_inter	LG3_RagTag	91.943	1027	1117	73	7	17	1027	91.94	2	1113	1113	100	99	1137942	1136838	41924858	0	1593	1766
Cast2/4_inter	LG3_RagTag	91.928	1025	1115	75	6	15	1025	91.93	2	1113	1113	100	99	896490	895388	41924858	0	1592	1765
Cast2/4_inter	LG3_RagTag	92.46	1030	1114	72	11	12	1030	92.46	3	1113	1113	100	99	41804336	41805440	41924858	0	1592	1765
Cast2/4_inter	LG3_RagTag	91.846	1025	1116	75	6	16	1025	91.85	2	1113	1113	100	99	893963	892860	41924858	0	1590	1763
Cast2/4_inter	LG3_RagTag	91.928	1025	1115	74	7	16	1025	91.93	2	1113	1113	100	99	891436	890335	41924858	0	1589	1761
Cast2/4_inter	LG3_RagTag	91.928	1025	1115	74	7	16	1025	91.93	2	1113	1113	100	99	904029	902928	41924858	0	1589	1761
Cast2/4_inter	LG3_RagTag	91.928	1025	1115	85	5	5	1025	91.93	3	1113	1113	100	99	3854608	3853495	41924858	0	1588	1760
Cast2/4_inter	LG3_RagTag	92.756	1050	1132	53	25	29	1050	92.76	1	1113	1113	100	100	41633768	41634889	41924858	0	1586	1758
Cast2/4_inter	LG3_RagTag	91.928	1025	1115	73	8	17	1025	91.93	2	1113	1113	100	99	905291	904191	41924858	0	1585	1757
Cast2/4_inter	LG3_RagTag	92.204	1029	1116	77	10	10	1029	92.2	3	1113	1113	100	99	6806529	6805419	41924858	0	1585	1757
Cast2/4_inter	LG3_RagTag	92.011	1025	1114	81	7	8	1025	92.01	3	1113	1113	100	99	3444368	3443260	41924858	0	1584	1756
Cast2/4_inter	LG3_RagTag	91.86	1027	1118	72	9	19	1027	91.86	2	1113	1113	100	99	900262	899158	41924858	0	1583	1755
Cast2/4_inter	LG3_RagTag	91.868	1028	1119	79	8	12	1028	91.87	2	1113	1113	100	99	3266064	3264951	41924858	0	1583	1755
Cast2/4_inter	LG3_RagTag	92.586	1049	1133	55	24	29	1049	92.59	1	1113	1113	100	100	41917462	41918585	41924858	0	1583	1755
Cast2/4_inter	LG3_RagTag	91.846	1025	1116	74	8	17	1025	91.85	2	1113	1113	100	99	906555	905453	41924858	0	1582	1754
Cast2/4_inter	LG3_RagTag	91.764	1025	1117	82	6	10	1025	91.76	2	1113	1113	100	99	3106589	3105478	41924858	0	1582	1754
Cast2/4_inter	LG3_RagTag	91.778	1027	1119	81	7	11	1027	91.78	2	1113	1113	100	99	3110419	3109305	41924858	0	1582	1754
Cast2/4_inter	LG3_RagTag	91.756	1024	1116	86	5	6	1024	91.76	3	1113	1113	100	99	3857159	3856045	41924858	0	1581	1753
Cast2/4_inter	LG3_RagTag	92.039	1029	1118	78	10	11	1029	92.04	3	1113	1113	100	99	3862262	3861149	41924858	0	1581	1752
Cast2/4_inter	LG3_RagTag	91.846	1025	1116	73	9	18	1025	91.85	2	1113	1113	100	99	1134149	1133048	41924858	0	1579	1750
Cast2/4_inter	LG3_RagTag	91.741	1022	1114	86	5	6	1022	91.74	3	1113	1113	100	99	4139239	4138129	41924858	0	1578	1749
Cast2/4_inter	LG3_RagTag	91.451	1027	1123	81	7	15	1027	91.45	2	1113	1113	100	99	3109143	3108025	41924858	0	1575	1746
Cast2/4_inter	LG3_RagTag	91.518	1025	1120	73	9	22	1025	91.52	2	1113	1113	100	99	897757	896652	41924858	0	1572	1742
Cast2/4_inter	LG3_RagTag	91.503	1023	1118	86	6	9	1023	91.5	3	1113	1113	100	99	3445646	3444531	41924858	0	1570	1740
Cast2/4_inter	LG3_RagTag	91.57	1021	1115	76	8	18	1021	91.57	2	1113	1113	100	99	37795791	37796890	41924858	0	1568	1738
Cast2/4_inter	LG3_RagTag	91.48	1020	1115	79	7	16	1020	91.48	2	1113	1113	100	99	887647	886546	41924858	0	1566	1736
Cast2/4_inter	LG3_RagTag	91.48	1020	1115	89	5	6	1020	91.48	3	1113	1113	100	99	2644147	2643035	41924858	0	1566	1736
Cast2/4_inter	LG3_RagTag	91.48	1020	1115	89	5	6	1020	91.48	3	1113	1113	100	99	2646695	2645583	41924858	0	1566	1736
Cast2/4_inter	LG3_RagTag	91.503	1023	1118	85	7	10	1023	91.5	3	1113	1113	100	99	2649244	2648130	41924858	0	1566	1736
Cast2/4_inter	LG3_RagTag	91.667	1023	1116	84	8	9	1023	91.67	3	1113	1113	100	99	3855882	3854771	41924858	0	1566	1736
Cast2/4_inter	LG3_RagTag	91.577	1022	1116	76	9	18	1022	91.58	2	1113	1113	100	99	890173	889072	41924858	0	1565	1735
Cast2/4_inter	LG3_RagTag	91.562	1020	1114	87	6	7	1020	91.56	3	1113	1113	100	99	2647967	2646858	41924858	0	1565	1735
Cast2/4_inter	LG3_RagTag	91.472	1019	1114	89	5	6	1019	91.47	3	1113	1113	100	99	2642872	2641762	41924858	0	1564	1734
Cast2/4_inter	LG3_RagTag	91.406	1021	1117	86	6	10	1021	91.41	3	1113	1113	100	99	3446921	3445809	41924858	0	1564	1734
Cast2/4_inter	LG3_RagTag	91.57	1021	1115	86	7	8	1021	91.57	3	1113	1113	100	99	2645420	2644310	41924858	0	1563	1733
Cast2/4_inter	LG3_RagTag	91.316	1020	1117	79	7	18	1020	91.32	2	1113	1113	100	99	2211613	2210510	41924858	0	1563	1732
Cast2/4_inter	LG3_RagTag	95.773	929	970	40	1	1	929	95.77	1	969	1113	100	87	1840324	1839355	41924858	0	1562	1731
Cast2/4_inter	LG3_RagTag	91.234	1020	1118	89	5	9	1020	91.23	3	1113	1113	100	99	2937541	2936426	41924858	0	1561	1730
Cast2/4_inter	LG3_RagTag	91.406	1021	1117	85	7	11	1021	91.41	2	1113	1113	100	99	3119342	3118232	41924858	0	1561	1730
Cast2/4_inter	LG3_RagTag	91.308	1019	1116	80	7	17	1019	91.31	2	1113	1113	100	99	4537110	4536008	41924858	0	1560	1729
